UID,StateCode,StateName,County,City,Aggregator,PricePerPound,PricePerTon
28384,KY,Kentucky,BELL,Fourmile,Elys,0.4600,920
28385,KY,Kentucky,BELL,Frakes,Frakes,0.4500,900
28386,KY,Kentucky,BELL,Frakes,Fonde,0.4900,980
28387,KY,Kentucky,BELL,Frakes,Laurel Fork,0.5700,1140
28388,KY,Kentucky,CLAY,Garrard,Garrard,0.6200,1240
28389,KY,Kentucky,KNOX,Girdler,Girdler,0.6700,1340
28390,KY,Kentucky,CLAY,Goose Rock,Goose Rock,0.7000,1400
28391,KY,Kentucky,KNOX,Green Road,Green Road,0.4600,920
28392,KY,Kentucky,KNOX,Heidrick,Heidrick,0.6200,1240
28393,KY,Kentucky,CLAY,Hima,Hima,0.6800,1360
28394,KY,Kentucky,KNOX,Hinkle,Hinkle,0.4800,960
28395,KY,Kentucky,BELL,Ingram,Ingram,0.7000,1400
28396,KY,Kentucky,BELL,Kettle Island,Kettle Island,0.7000,1400
28397,KY,Kentucky,CLAY,Manchester,Chestnutburg,0.5600,1120
28398,KY,Kentucky,CLAY,Manchester,Bright Shade,0.5300,1060
28399,KY,Kentucky,CLAY,Manchester,Eriline,0.6600,1320
28400,KY,Kentucky,CLAY,Manchester,Fogertown,0.6300,1260
28401,KY,Kentucky,CLAY,Manchester,Plank,0.5900,1180
28402,KY,Kentucky,CLAY,Manchester,Marcum,0.5000,1000
28403,KY,Kentucky,CLAY,Manchester,Manchester,0.6000,1200
28404,KY,Kentucky,CLAY,Manchester,Urban,0.5000,1000
28405,KY,Kentucky,CLAY,Manchester,Ogle,0.5900,1180
28406,KY,Kentucky,CLAY,Manchester,Tanksley,0.4800,960
28407,KY,Kentucky,CLAY,Manchester,Wildcat,0.6100,1220
28408,KY,Kentucky,CLAY,Manchester,Bluehole,0.6900,1380
28409,KY,Kentucky,CLAY,Manchester,Grace,0.5100,1020
28410,KY,Kentucky,HARLAN,Mary Alice,Mary Alice,0.7000,1400
28411,KY,Kentucky,BELL,Middlesboro,Middlesboro,0.4700,940
28412,KY,Kentucky,BELL,Middlesboro,Middlesborough,0.4700,940
28413,KY,Kentucky,CLAY,Oneida,Oneida,0.5500,1100
28414,KY,Kentucky,BELL,Pineville,Chenoa,0.5700,1140
28415,KY,Kentucky,BELL,Pineville,Clear Crk Spg,0.6600,1320
28416,KY,Kentucky,BELL,Pineville,Field,0.6400,1280
28417,KY,Kentucky,BELL,Pineville,Clear Creek Springs,0.4600,920
28418,KY,Kentucky,BELL,Pineville,East Pineville,0.5800,1160
28419,KY,Kentucky,BELL,Pineville,Cary,0.5300,1060
28420,KY,Kentucky,BELL,Pineville,Clear Creek,0.6100,1220
28421,KY,Kentucky,BELL,Pineville,Balkan,0.6200,1240
28422,KY,Kentucky,BELL,Pineville,Wallsend,0.5800,1160
28423,KY,Kentucky,BELL,Pineville,Davisburg,0.6400,1280
28424,KY,Kentucky,BELL,Pineville,E Pineville,0.6100,1220
28425,KY,Kentucky,BELL,Pineville,Straight Creek,0.6500,1300
28426,KY,Kentucky,BELL,Pineville,Jenson,0.6000,1200
28427,KY,Kentucky,BELL,Pineville,Log Mountain,0.4600,920
28428,KY,Kentucky,BELL,Pineville,Pineville,0.6600,1320
28429,KY,Kentucky,BELL,Pineville,Callaway,0.4700,940
28430,KY,Kentucky,BELL,Pineville,Dorton Branch,0.6500,1300
28431,KY,Kentucky,BELL,Pineville,Tinsley,0.6800,1360
28432,KY,Kentucky,LESLIE,Roark,Roark,0.7000,1400
28433,KY,Kentucky,PERRY,Saul,Saul,0.5600,1120
28434,KY,Kentucky,KNOX,Scalf,Scalf,0.5900,1180
28435,KY,Kentucky,CLAY,Sextons Creek,Sextons Creek,0.5600,1120
28436,KY,Kentucky,BELL,Stoney Fork,Stoney Fork,0.4600,920
28437,KY,Kentucky,KNOX,Trosper,Trosper,0.5500,1100
28438,KY,Kentucky,KNOX,Walker,Walker,0.5500,1100
28439,KY,Kentucky,CAMPBELL,Alexandria,Grants Lick,0.6700,1340
28440,KY,Kentucky,CAMPBELL,Alexandria,Alexandria,0.4900,980
28441,KY,Kentucky,CAMPBELL,Alexandria,Claryville,0.5700,1140
28442,KY,Kentucky,BRACKEN,Augusta,Sharon,0.5600,1120
28443,KY,Kentucky,BRACKEN,Augusta,Augusta,0.5800,1160
28444,KY,Kentucky,HARRISON,Berry,Berry,0.6900,1380
28445,KY,Kentucky,BRACKEN,Brooksville,Powersville,0.6300,1260
28446,KY,Kentucky,BRACKEN,Brooksville,Brooksville,0.5700,1140
28447,KY,Kentucky,BRACKEN,Brooksville,Bladeston,0.6500,1300
28448,KY,Kentucky,BRACKEN,Brooksville,Willow,0.6000,1200
28449,KY,Kentucky,BRACKEN,Brooksville,Woolcott,0.6300,1260
28450,KY,Kentucky,BRACKEN,Brooksville,Cumminsville,0.6300,1260
28451,KY,Kentucky,BRACKEN,Brooksville,Gertrude,0.6800,1360
28452,KY,Kentucky,BRACKEN,Brooksville,Petra,0.5500,1100
28453,KY,Kentucky,BRACKEN,Brooksville,Stonewall,0.6100,1220
28454,KY,Kentucky,BOONE,Burlington,Bullittsville,0.6400,1280
28455,KY,Kentucky,BOONE,Burlington,Belleview,0.4600,920
28456,KY,Kentucky,BOONE,Burlington,Idlewild,0.5700,1140
28457,KY,Kentucky,BOONE,Burlington,Rabbit Hash,0.5300,1060
28458,KY,Kentucky,BOONE,Burlington,Mcville,0.4500,900
28459,KY,Kentucky,BOONE,Burlington,Camp Ernest,0.4900,980
28460,KY,Kentucky,BOONE,Burlington,Burlington,0.6900,1380
28461,KY,Kentucky,BOONE,Burlington,Limaburg,0.4900,980
28462,KY,Kentucky,PENDLETON,Butler,Carntown,0.5000,1000
28463,KY,Kentucky,PENDLETON,Butler,Peachgrove,0.6200,1240
28464,KY,Kentucky,PENDLETON,Butler,Pleasant Hill,0.6400,1280
28465,KY,Kentucky,PENDLETON,Butler,Butler,0.5400,1080
28466,KY,Kentucky,PENDLETON,Butler,Mount Auburn,0.5400,1080
28467,KY,Kentucky,CAMPBELL,California,Carthage,0.6800,1360
28468,KY,Kentucky,CAMPBELL,California,Flagg Spring,0.4700,940
28469,KY,Kentucky,CAMPBELL,California,Gubser Mill,0.5200,1040
28470,KY,Kentucky,CAMPBELL,California,Mentor,0.4800,960
28471,KY,Kentucky,CAMPBELL,California,California,0.6200,1240
28472,KY,Kentucky,CARROLL,Carrollton,English,0.6500,1300
28473,KY,Kentucky,CARROLL,Carrollton,Carrollton,0.6100,1220
28474,KY,Kentucky,CARROLL,Carrollton,Prestonville,0.6300,1260
28475,KY,Kentucky,GRANT,Corinth,Corinth,0.5400,1080
28476,KY,Kentucky,GRANT,Corinth,Owen,0.5400,1080
28477,KY,Kentucky,GRANT,Corinth,Blanchet,0.5600,1120
28478,KY,Kentucky,KENTON,Covington,Cov,0.6600,1320
28479,KY,Kentucky,KENTON,Covington,Decoursey,0.5600,1120
28480,KY,Kentucky,KENTON,Covington,Covington,0.6700,1340
28481,KY,Kentucky,KENTON,Covington,Ft Mitchell,0.5400,1080
28482,KY,Kentucky,KENTON,Covington,Ft Wright,0.4600,920
28483,KY,Kentucky,KENTON,Covington,Lookout Heights,0.5600,1120
28484,KY,Kentucky,KENTON,Covington,Park Hills,0.5900,1180
28485,KY,Kentucky,KENTON,Covington,Fort Wright,0.5700,1140
28486,KY,Kentucky,KENTON,Covington,Kenton Hills,0.5100,1020
28487,KY,Kentucky,KENTON,Covington,Rouse,0.6400,1280
28488,KY,Kentucky,KENTON,Latonia,Ryland Heights,0.4900,980
28489,KY,Kentucky,KENTON,Latonia,Ryland,0.6400,1280
28490,KY,Kentucky,KENTON,Latonia,Rosedale,0.5800,1160
28491,KY,Kentucky,KENTON,Latonia,Ryland Hght,0.5900,1180
28492,KY,Kentucky,KENTON,Latonia,Ryland Hgts,0.5700,1140
28493,KY,Kentucky,KENTON,Latonia,Latonia Lks,0.6300,1260
28494,KY,Kentucky,KENTON,Latonia,Latonia,0.6700,1340
28495,KY,Kentucky,KENTON,Latonia,Latonia Lakes,0.6900,1380
28496,KY,Kentucky,KENTON,Latonia,Taylor Mill,0.6600,1320
28497,KY,Kentucky,KENTON,Latonia,Covington,0.5300,1060
28498,KY,Kentucky,KENTON,Latonia,Kentonvale,0.6000,1200
28499,KY,Kentucky,KENTON,Covington,Ludlow,0.6000,1200
28500,KY,Kentucky,KENTON,Covington,Bromley,0.6200,1240
28501,KY,Kentucky,KENTON,Ft Mitchell,Crestview Hls,0.5000,1000
28502,KY,Kentucky,KENTON,Ft Mitchell,Lakeside Park,0.4700,940
28503,KY,Kentucky,KENTON,Ft Mitchell,Crescent Park,0.6500,1300
28504,KY,Kentucky,KENTON,Ft Mitchell,Crescent Spg,0.5600,1120
28505,KY,Kentucky,KENTON,Ft Mitchell,Crestview Hills,0.6800,1360
28506,KY,Kentucky,KENTON,Ft Mitchell,Covington,0.6900,1380
28507,KY,Kentucky,KENTON,Ft Mitchell,Edgewood,0.5300,1060
28508,KY,Kentucky,KENTON,Ft Mitchell,South Fort Mitchell,0.5000,1000
28509,KY,Kentucky,KENTON,Ft Mitchell,Ft Mitchell,0.6800,1360
28510,KY,Kentucky,KENTON,Ft Mitchell,Fort Mitchell,0.6600,1320
28511,KY,Kentucky,KENTON,Ft Mitchell,Villa Hills,0.4700,940
28512,KY,Kentucky,KENTON,Ft Mitchell,Bromley,0.6800,1360
28513,KY,Kentucky,KENTON,Ft Mitchell,Ft Wright,0.5500,1100
28514,KY,Kentucky,KENTON,Ft Mitchell,S Ft Mitchell,0.5600,1120
28515,KY,Kentucky,KENTON,Ft Mitchell,So Fort Mitchell,0.6600,1320
28516,KY,Kentucky,KENTON,Ft Mitchell,Dixie,0.6600,1320
28517,KY,Kentucky,KENTON,Ft Mitchell,Erlanger,0.6100,1220
28518,KY,Kentucky,KENTON,Ft Mitchell,Crescent Spgs,0.4500,900
28519,KY,Kentucky,KENTON,Ft Mitchell,Crescent Springs,0.6600,1320
28520,KY,Kentucky,KENTON,Erlanger,Edgewood,0.4900,980
28521,KY,Kentucky,KENTON,Erlanger,Erlanger,0.4900,980
28522,KY,Kentucky,KENTON,Erlanger,Elsmere,0.6500,1300
28523,KY,Kentucky,KENTON,Erlanger,Covington,0.6200,1240
28524,KY,Kentucky,KENTON,Covington,Internal Revenue,0.6600,1320
28525,KY,Kentucky,BOONE,Florence,Florence,0.5000,1000
28526,KY,Kentucky,GRANT,Crittenden,Flingsville,0.6900,1380
28527,KY,Kentucky,GRANT,Crittenden,Bracht,0.6600,1320
28528,KY,Kentucky,GRANT,Crittenden,Crittenden,0.6900,1380
28529,KY,Kentucky,HARRISON,Cynthiana,Cynthiana,0.4800,960
28530,KY,Kentucky,HARRISON,Cynthiana,Lair,0.6200,1240
28531,KY,Kentucky,HARRISON,Cynthiana,Morningglory,0.5300,1060
28532,KY,Kentucky,HARRISON,Cynthiana,Poindexter,0.5900,1180
28533,KY,Kentucky,HARRISON,Cynthiana,Hooktown,0.5100,1020
28534,KY,Kentucky,HARRISON,Cynthiana,Shadynook,0.6200,1240
28535,KY,Kentucky,HARRISON,Cynthiana,Shawhan,0.6000,1200
28536,KY,Kentucky,HARRISON,Cynthiana,Broadwell,0.5700,1140
28537,KY,Kentucky,HARRISON,Cynthiana,Buena Vista,0.5200,1040
28538,KY,Kentucky,HARRISON,Cynthiana,Leesburg,0.5500,1100
28539,KY,Kentucky,HARRISON,Cynthiana,Oddville,0.5700,1140
28540,KY,Kentucky,HARRISON,Cynthiana,Colville,0.7000,1400
28541,KY,Kentucky,HARRISON,Cynthiana,Connersville,0.5600,1120
28542,KY,Kentucky,HARRISON,Cynthiana,Lees Lick,0.6700,1340
28543,KY,Kentucky,HARRISON,Cynthiana,Sunrise,0.6700,1340
28544,KY,Kentucky,HARRISON,Cynthiana,Ruddels Mills,0.6500,1300
28545,KY,Kentucky,HARRISON,Cynthiana,Rutland,0.6500,1300
28546,KY,Kentucky,PENDLETON,De Mossville,De Mossville,0.4600,920
28547,KY,Kentucky,PENDLETON,De Mossville,Demossville,0.5800,1160
28548,KY,Kentucky,PENDLETON,De Mossville,Fiskburg,0.6400,1280
28549,KY,Kentucky,PENDLETON,De Mossville,Gardnersville,0.4600,920
28550,KY,Kentucky,MASON,Dover,Dover,0.5900,1180
28551,KY,Kentucky,GRANT,Dry Ridge,Sherman,0.6600,1320
28552,KY,Kentucky,GRANT,Dry Ridge,Dry Ridge,0.5100,1020
28553,KY,Kentucky,FLEMING,Elizaville,Elizaville,0.6600,1320
28554,KY,Kentucky,FLEMING,Ewing,Ewing,0.5500,1100
28555,KY,Kentucky,FLEMING,Ewing,Nepton,0.6300,1260
28556,KY,Kentucky,PENDLETON,Falmouth,Brownings Corner,0.5600,1120
28557,KY,Kentucky,PENDLETON,Falmouth,Goforth,0.5100,1020
28558,KY,Kentucky,PENDLETON,Falmouth,Lenoxburg,0.6600,1320
28559,KY,Kentucky,PENDLETON,Falmouth,Pendletn Cnty,0.5300,1060
28560,KY,Kentucky,PENDLETON,Falmouth,Pendleton County,0.4900,980
28561,KY,Kentucky,PENDLETON,Falmouth,Four Oaks,0.6400,1280
28562,KY,Kentucky,PENDLETON,Falmouth,Falmouth,0.6300,1260
28563,KY,Kentucky,PENDLETON,Falmouth,Locust Grove,0.5200,1040
28564,KY,Kentucky,PENDLETON,Falmouth,Morgan,0.5800,1160
28565,KY,Kentucky,PENDLETON,Falmouth,Neave,0.5600,1120
28566,KY,Kentucky,PENDLETON,Falmouth,Mckinneysburg,0.6300,1260
28567,KY,Kentucky,FLEMING,Flemingsburg,Craintown,0.6600,1320
28568,KY,Kentucky,FLEMING,Flemingsburg,Poplar Plains,0.6100,1220
28569,KY,Kentucky,FLEMING,Flemingsburg,Sherburne,0.4500,900
28570,KY,Kentucky,FLEMING,Flemingsburg,Tilton,0.6300,1260
28571,KY,Kentucky,FLEMING,Flemingsburg,Sutton,0.4500,900
28572,KY,Kentucky,FLEMING,Flemingsburg,Bald Hill,0.4900,980
28573,KY,Kentucky,FLEMING,Flemingsburg,Flemingsburg Junction,0.4800,960
28574,KY,Kentucky,FLEMING,Flemingsburg,Martha Mills,0.4800,960
28575,KY,Kentucky,FLEMING,Flemingsburg,Dalesburg,0.6800,1360
28576,KY,Kentucky,FLEMING,Flemingsburg,Pecksridge,0.5600,1120
28577,KY,Kentucky,FLEMING,Flemingsburg,Blue Bank,0.4600,920
28578,KY,Kentucky,FLEMING,Flemingsburg,Flemingsburg,0.6300,1260
28579,KY,Kentucky,FLEMING,Flemingsburg,Mount Carmel,0.5000,1000
28580,KY,Kentucky,BOONE,Florence,Hopeful Heights,0.6500,1300
28581,KY,Kentucky,BOONE,Florence,Devon,0.6600,1320
28582,KY,Kentucky,BRACKEN,Foster,Johnsville,0.5400,1080
28583,KY,Kentucky,BRACKEN,Foster,Willow Grove,0.4600,920
28584,KY,Kentucky,BRACKEN,Foster,Berlin,0.5900,1180
28585,KY,Kentucky,BRACKEN,Foster,Bradford,0.4800,960
28586,KY,Kentucky,BRACKEN,Foster,Foster,0.6600,1320
28587,KY,Kentucky,BRACKEN,Foster,Wellsburg,0.4900,980
28588,KY,Kentucky,BRACKEN,Germantown,Abegall,0.5900,1180
28589,KY,Kentucky,BRACKEN,Germantown,Germantown,0.4800,960
28590,KY,Kentucky,CARROLL,Ghent,Ghent,0.5500,1100
28591,KY,Kentucky,GALLATIN,Glencoe,Glencoe,0.6000,1200
28592,KY,Kentucky,BOONE,Hebron,Francisville,0.4500,900
28593,KY,Kentucky,BOONE,Hebron,Taylorsport,0.4800,960
28594,KY,Kentucky,BOONE,Hebron,Hebron,0.6500,1300
28595,KY,Kentucky,FLEMING,Hillsboro,Grange City,0.6900,1380
28596,KY,Kentucky,FLEMING,Hillsboro,Hillsboro,0.5900,1180
28597,KY,Kentucky,FLEMING,Hillsboro,Sharkey,0.4800,960
28598,KY,Kentucky,FLEMING,Hillsboro,Colfax,0.7000,1400
28599,KY,Kentucky,FLEMING,Hillsboro,Ringos Mills,0.5200,1040
28600,KY,Kentucky,KENTON,Independence,White Tower,0.4900,980
28601,KY,Kentucky,KENTON,Independence,Independence,0.6200,1240
28602,KY,Kentucky,KENTON,Independence,Nicholson,0.4900,980
28603,KY,Kentucky,GRANT,Jonesville,Jonesville,0.5900,1180
28604,KY,Kentucky,KENTON,Kenton,Kenton,0.7000,1400
28605,KY,Kentucky,GRANT,Mason,Mason,0.5600,1120
28606,KY,Kentucky,MASON,Mayslick,Needmore,0.6400,1280
28607,KY,Kentucky,MASON,Mayslick,Helena,0.5900,1180
28608,KY,Kentucky,MASON,Mayslick,Mays Lick,0.6200,1240
28609,KY,Kentucky,MASON,Mayslick,Shannon,0.6300,1260
28610,KY,Kentucky,MASON,Mayslick,Wedonia,0.6700,1340
28611,KY,Kentucky,MASON,Mayslick,Mill Creek,0.6000,1200
28612,KY,Kentucky,MASON,Mayslick,Mayslick,0.5400,1080
28613,KY,Kentucky,MASON,Maysville,Plumville,0.6400,1280
28614,KY,Kentucky,MASON,Maysville,Orangeburg,0.4700,940
28615,KY,Kentucky,MASON,Maysville,Sardis,0.4700,940
28616,KY,Kentucky,MASON,Maysville,Moranburg,0.5000,1000
28617,KY,Kentucky,MASON,Maysville,Maysville,0.5500,1100
28618,KY,Kentucky,MASON,Maysville,Country Club Heights,0.5300,1060
28619,KY,Kentucky,MASON,Maysville,Murphysville,0.6500,1300
28620,KY,Kentucky,MASON,Maysville,Rectorville,0.6600,1320
28621,KY,Kentucky,CAMPBELL,Melbourne,Campsprings,0.6600,1320
28622,KY,Kentucky,CAMPBELL,Melbourne,Ross,0.4800,960
28623,KY,Kentucky,CAMPBELL,Melbourne,Melbourne,0.4500,900
28624,KY,Kentucky,BRACKEN,Milford,Milford,0.5500,1100
28625,KY,Kentucky,MASON,Minerva,Minerva,0.6500,1300
28626,KY,Kentucky,KENTON,Morning View,Visalia,0.4800,960
28627,KY,Kentucky,KENTON,Morning View,Piner,0.5200,1040
28628,KY,Kentucky,KENTON,Morning View,Morning View,0.5800,1160
28629,KY,Kentucky,KENTON,Morning View,Atwood,0.6400,1280
28630,KY,Kentucky,ROBERTSON,Mount Olivet,Kentontown,0.4800,960
28631,KY,Kentucky,ROBERTSON,Mount Olivet,Mount Olivet,0.5100,1020
28632,KY,Kentucky,ROBERTSON,Mount Olivet,Piqua,0.4700,940
28633,KY,Kentucky,FLEMING,Muses Mills,Muses Mills,0.6500,1300
28634,KY,Kentucky,CAMPBELL,Newport,Fort Thomas,0.5600,1120
28635,KY,Kentucky,CAMPBELL,Newport,Southgate,0.6400,1280
28636,KY,Kentucky,CAMPBELL,Newport,Woodlawn,0.5900,1180
28637,KY,Kentucky,CAMPBELL,Newport,So Newport,0.6300,1260
28638,KY,Kentucky,CAMPBELL,Newport,S Newport,0.5300,1060
28639,KY,Kentucky,CAMPBELL,Newport,South Newport,0.6400,1280
28640,KY,Kentucky,CAMPBELL,Newport,Wilder,0.7000,1400
28641,KY,Kentucky,CAMPBELL,Newport,Newport,0.5700,1140
28642,KY,Kentucky,CAMPBELL,Bellevue,Dayton,0.6900,1380
28643,KY,Kentucky,CAMPBELL,Bellevue,Fort Thomas,0.4900,980
28644,KY,Kentucky,CAMPBELL,Bellevue,Newport,0.6100,1220
28645,KY,Kentucky,CAMPBELL,Bellevue,Bellevue,0.6600,1320
28646,KY,Kentucky,CAMPBELL,Dayton,Dayton,0.6700,1340
28647,KY,Kentucky,CAMPBELL,Dayton,Bellevue,0.4500,900
28648,KY,Kentucky,CAMPBELL,Dayton,Newport,0.4900,980
28649,KY,Kentucky,CAMPBELL,Fort Thomas,Kenton Vale,0.6500,1300
28650,KY,Kentucky,CAMPBELL,Fort Thomas,Ft Thomas,0.4700,940
28651,KY,Kentucky,CAMPBELL,Fort Thomas,Fort Thomas,0.5100,1020
28652,KY,Kentucky,CAMPBELL,Fort Thomas,Newport,0.5900,1180
28653,KY,Kentucky,CAMPBELL,Newport,Cold Spring,0.5100,1020
28654,KY,Kentucky,CAMPBELL,Newport,Crestview,0.6300,1260
28655,KY,Kentucky,CAMPBELL,Newport,Cold Sprgs Hi,0.5600,1120
28656,KY,Kentucky,CAMPBELL,Newport,Cold Sprgs-Highland Hts,0.5200,1040
28657,KY,Kentucky,CAMPBELL,Newport,Highland Hgts,0.6500,1300
28658,KY,Kentucky,CAMPBELL,Newport,Cold Sprgs Highland Hts,0.5300,1060
28659,KY,Kentucky,CAMPBELL,Newport,Cold Spring Highland Heights,0.5900,1180
28660,KY,Kentucky,CAMPBELL,Newport,Highland Heights,0.5100,1020
28661,KY,Kentucky,CAMPBELL,Newport,Ft Thomas,0.6800,1360
28662,KY,Kentucky,BOONE,Petersburg,Petersburg,0.6100,1220
28663,KY,Kentucky,FLEMING,Plummers Landing,Plummers Mill,0.4700,940
28664,KY,Kentucky,FLEMING,Plummers Landing,Plummers Lndg,0.4900,980
28665,KY,Kentucky,FLEMING,Plummers Landing,Plummers Landing,0.5800,1160
28666,KY,Kentucky,CARROLL,Sanders,Sanders,0.4500,900
28667,KY,Kentucky,CAMPBELL,Silver Grove,Silver Grove,0.5300,1060
28668,KY,Kentucky,GALLATIN,Sparta,Sparta,0.6900,1380
28669,KY,Kentucky,BOONE,Union,Hamilton,0.5100,1020
28670,KY,Kentucky,BOONE,Union,Union,0.7000,1400
28671,KY,Kentucky,BOONE,Verona,Verona,0.6900,1380
28672,KY,Kentucky,FLEMING,Wallingford,Foxport,0.6700,1340
28673,KY,Kentucky,FLEMING,Wallingford,Beechburg,0.5700,1140
28674,KY,Kentucky,FLEMING,Wallingford,Goddard,0.6200,1240
28675,KY,Kentucky,FLEMING,Wallingford,Wallingford,0.6500,1300
28676,KY,Kentucky,BOONE,Walton,Beaverlick,0.6800,1360
28677,KY,Kentucky,BOONE,Walton,Walton,0.6700,1340
28678,KY,Kentucky,BOONE,Walton,Richwood,0.5100,1020
28679,KY,Kentucky,GALLATIN,Warsaw,Warsaw,0.4800,960
28680,KY,Kentucky,GALLATIN,Warsaw,Napoleon,0.6200,1240
28681,KY,Kentucky,MASON,Washington,Washington,0.6600,1320
28682,KY,Kentucky,GRANT,Williamstown,Williamstown,0.6400,1280
28683,KY,Kentucky,CARROLL,Worthville,Worthville,0.6000,1200
28684,KY,Kentucky,CAMPBELL,Newport,Northern Kentucky University,0.5500,1100
28685,KY,Kentucky,BOYD,Ashland,Meads,0.6600,1320
28686,KY,Kentucky,BOYD,Ashland,West Fairview,0.4700,940
28687,KY,Kentucky,BOYD,Ashland,Naples,0.4500,900
28688,KY,Kentucky,BOYD,Ashland,Princess,0.6300,1260
28689,KY,Kentucky,BOYD,Ashland,Summitt,0.6100,1220
28690,KY,Kentucky,BOYD,Ashland,Rockdale,0.5000,1000
28691,KY,Kentucky,BOYD,Ashland,Ashland,0.5500,1100
28692,KY,Kentucky,BOYD,Ashland,Bellefonte,0.5300,1060
28693,KY,Kentucky,BOYD,Ashland,Ironville,0.5200,1040
28694,KY,Kentucky,BOYD,Ashland,Westwood,0.5300,1060
28695,KY,Kentucky,BOYD,Ashland,Millseat,0.5300,1060
28696,KY,Kentucky,BOYD,Ashland,Ashland Oil Inc,0.5000,1000
28697,KY,Kentucky,GREENUP,Argillite,Argillite,0.4700,940
28698,KY,Kentucky,LAWRENCE,Blaine,Blaine,0.5900,1180
28699,KY,Kentucky,LAWRENCE,Blaine,Wilbur,0.6000,1200
28700,KY,Kentucky,LAWRENCE,Blaine,Cordell,0.4800,960
28701,KY,Kentucky,CARTER,Carter,Smiths Creek,0.6600,1320
28702,KY,Kentucky,CARTER,Carter,Carter,0.4900,980
28703,KY,Kentucky,BOYD,Catlettsburg,Catlettsburg,0.4500,900
28704,KY,Kentucky,CARTER,Denton,Denton,0.5700,1140
28705,KY,Kentucky,LEWIS,Emerson,Emerson,0.5800,1160
28706,KY,Kentucky,LEWIS,Emerson,Head Of Grass,0.6600,1320
28707,KY,Kentucky,LEWIS,Emerson,Head Of Grassy,0.4500,900
28708,KY,Kentucky,GREENUP,Flatwoods,Flatwoods,0.6400,1280
28709,KY,Kentucky,LEWIS,Garrison,Garrison,0.6600,1320
28710,KY,Kentucky,CARTER,Grahn,Grahn,0.5300,1060
28711,KY,Kentucky,CARTER,Grayson,Fultz,0.4700,940
28712,KY,Kentucky,CARTER,Grayson,Grayson,0.5300,1060
28713,KY,Kentucky,CARTER,Grayson,Jeriel,0.5500,1100
28714,KY,Kentucky,CARTER,Grayson,Johns Run,0.6300,1260
28715,KY,Kentucky,GREENUP,Greenup,Wurtland,0.5900,1180
28716,KY,Kentucky,GREENUP,Greenup,Load,0.6700,1340
28717,KY,Kentucky,GREENUP,Greenup,Greenup,0.5600,1120
28718,KY,Kentucky,GREENUP,Greenup,Oldtown,0.4500,900
28719,KY,Kentucky,GREENUP,Greenup,Lloyd,0.4500,900
28720,KY,Kentucky,CARTER,Hitchins,Hitchins,0.5800,1160
28721,KY,Kentucky,CARTER,Hitchins,Fairview Hill,0.5500,1100
28722,KY,Kentucky,ELLIOTT,Isonville,Isonville,0.6300,1260
28723,KY,Kentucky,LAWRENCE,Martha,Martha,0.6500,1300
28724,KY,Kentucky,LAWRENCE,Mazie,Mazie,0.6000,1200
28725,KY,Kentucky,CARTER,Olive Hill,Counts Cross Roads,0.4700,940
28726,KY,Kentucky,CARTER,Olive Hill,Fitch,0.4700,940
28727,KY,Kentucky,CARTER,Olive Hill,Gimlet,0.4600,920
28728,KY,Kentucky,CARTER,Olive Hill,Lawton,0.5700,1140
28729,KY,Kentucky,CARTER,Olive Hill,Wolf,0.6300,1260
28730,KY,Kentucky,CARTER,Olive Hill,Smoky Valley,0.5200,1040
28731,KY,Kentucky,CARTER,Olive Hill,Enterprise,0.6300,1260
28732,KY,Kentucky,CARTER,Olive Hill,Ibex,0.4700,940
28733,KY,Kentucky,CARTER,Olive Hill,Ault,0.5600,1120
28734,KY,Kentucky,CARTER,Olive Hill,Limestone,0.5500,1100
28735,KY,Kentucky,CARTER,Olive Hill,Upper Tygart,0.6100,1220
28736,KY,Kentucky,CARTER,Olive Hill,Brinegar,0.5500,1100
28737,KY,Kentucky,CARTER,Olive Hill,Clark Hill,0.7000,1400
28738,KY,Kentucky,CARTER,Olive Hill,Globe,0.5800,1160
28739,KY,Kentucky,CARTER,Olive Hill,Stark,0.6800,1360
28740,KY,Kentucky,CARTER,Olive Hill,Garvin Ridge,0.4500,900
28741,KY,Kentucky,CARTER,Olive Hill,Prater,0.4800,960
28742,KY,Kentucky,CARTER,Olive Hill,Olive Hill,0.5900,1180
28743,KY,Kentucky,LEWIS,Quincy,Saint Paul,0.7000,1400
28744,KY,Kentucky,LEWIS,Quincy,Quincy,0.5800,1160
28745,KY,Kentucky,BOYD,Rush,Coalton,0.5700,1140
28746,KY,Kentucky,BOYD,Rush,Kilgore,0.4800,960
28747,KY,Kentucky,BOYD,Rush,Rush,0.5100,1020
28748,KY,Kentucky,GREENUP,Russell,Raceland,0.5000,1000
28749,KY,Kentucky,GREENUP,Russell,Russell,0.6100,1220
28750,KY,Kentucky,ELLIOTT,Sandy Hook,Stephens,0.6400,1280
28751,KY,Kentucky,ELLIOTT,Sandy Hook,Culver,0.5500,1100
28752,KY,Kentucky,ELLIOTT,Sandy Hook,Bruin,0.5200,1040
28753,KY,Kentucky,ELLIOTT,Sandy Hook,Lytten,0.7000,1400
28754,KY,Kentucky,ELLIOTT,Sandy Hook,Newfoundland,0.5800,1160
28755,KY,Kentucky,ELLIOTT,Sandy Hook,Burke,0.4500,900
28756,KY,Kentucky,ELLIOTT,Sandy Hook,Sandy Hook,0.4800,960
28757,KY,Kentucky,ELLIOTT,Sandy Hook,Little Sandy,0.6000,1200
